timestamp,link,utilization_percent,weight
2025-11-21 01:22:20,s6-s1,6.46,498.92498817443845
2025-11-21 01:22:20,s1-s6,0.50,498.92498817443845
2025-11-21 01:22:20,s7-s6,6.49,498.98485412597654
2025-11-21 01:22:20,s6-s7,6.49,498.98485412597654
2025-11-21 01:22:20,s7-s4,28.76,1000
2025-11-21 01:22:20,s4-s7,28.31,1000
2025-11-21 01:22:20,s7-s2,19.42,1000
2025-11-21 01:22:20,s2-s7,19.42,1000
2025-11-21 01:22:20,s7-s3,9.94,1000
2025-11-21 01:22:20,s3-s7,9.96,1000
2025-11-21 01:22:20,s7-s5,13.48,1000
2025-11-21 01:22:20,s5-s7,13.48,1000
2025-11-21 01:22:23,s5-s1,0.50,1000
2025-11-21 01:22:23,s1-s5,18.43,1000
2025-11-21 01:22:23,s5-s2,0.50,498.9248920440674
2025-11-21 01:22:23,s2-s5,0.49,498.9248920440674
2025-11-21 01:22:23,s6-s3,0.49,498.92493530273435
2025-11-21 01:22:23,s3-s6,0.49,498.92493530273435
2025-11-21 01:22:23,s6-s5,0.53,498.9255627441406
2025-11-21 01:22:23,s5-s6,0.56,498.9255627441406
2025-11-21 01:22:23,s6-s1,19.91,498.92487541198733
2025-11-21 01:22:23,s1-s6,0.49,498.92487541198733
2025-11-21 01:22:23,s7-s6,19.96,1000
2025-11-21 01:22:23,s6-s7,19.96,1000
2025-11-21 01:22:23,s7-s4,28.76,1000
2025-11-21 01:22:23,s4-s7,27.30,1000
2025-11-21 01:22:23,s7-s2,19.40,1000
2025-11-21 01:22:23,s2-s7,18.42,1000
2025-11-21 01:22:23,s7-s3,9.94,1000
2025-11-21 01:22:23,s3-s7,9.46,1000
2025-11-21 01:22:23,s7-s5,0.53,498.92549858093264
2025-11-21 01:22:23,s5-s7,0.55,498.92549858093264
2025-11-21 01:22:25,s5-s1,3.48,1000
2025-11-21 01:22:25,s1-s5,18.46,1000
2025-11-21 01:22:25,s5-s2,0.48,498.9249668884277
2025-11-21 01:22:25,s2-s5,0.50,498.9249668884277
2025-11-21 01:22:25,s6-s3,0.51,498.92495025634764
2025-11-21 01:22:25,s3-s6,0.50,498.92495025634764
2025-11-21 01:22:25,s6-s5,0.55,498.9253947448731
2025-11-21 01:22:25,s5-s6,0.54,498.9253947448731
2025-11-21 01:22:25,s6-s1,18.44,498.9250358581543
2025-11-21 01:22:25,s1-s6,0.50,498.9250358581543
2025-11-21 01:22:25,s7-s6,18.49,1000
2025-11-21 01:22:25,s6-s7,18.49,1000
2025-11-21 01:22:25,s7-s4,27.79,1000
2025-11-21 01:22:25,s4-s7,27.30,1000
2025-11-21 01:22:25,s7-s2,18.43,1000
2025-11-21 01:22:25,s2-s7,18.44,1000
2025-11-21 01:22:25,s7-s3,9.46,1000
2025-11-21 01:22:25,s3-s7,9.49,1000
2025-11-21 01:22:25,s7-s5,0.55,498.95526863098144
2025-11-21 01:22:25,s5-s7,3.53,498.95526863098144
2025-11-21 01:22:27,s5-s1,18.41,1000
2025-11-21 01:22:27,s1-s5,19.47,1000
2025-11-21 01:22:27,s5-s2,0.49,498.92534782409666
2025-11-21 01:22:27,s2-s5,0.53,498.92534782409666
2025-11-21 01:22:27,s6-s3,0.48,498.9253935241699
2025-11-21 01:22:27,s3-s6,0.54,498.9253935241699
2025-11-21 01:22:27,s6-s5,0.53,498.9250999450684
2025-11-21 01:22:27,s5-s6,0.51,498.9250999450684
2025-11-21 01:22:27,s6-s1,16.42,498.9252493286133
2025-11-21 01:22:27,s1-s6,0.52,498.9252493286133
2025-11-21 01:22:27,s7-s6,0.53,1000
2025-11-21 01:22:27,s6-s7,16.47,1000
2025-11-21 01:22:27,s7-s4,27.78,1000
2025-11-21 01:22:27,s4-s7,27.30,1000
2025-11-21 01:22:27,s7-s2,18.92,1000
2025-11-21 01:22:27,s2-s7,19.47,1000
2025-11-21 01:22:27,s7-s3,9.45,1000
2025-11-21 01:22:27,s3-s7,10.01,1000
2025-11-21 01:22:27,s7-s5,18.99,1000
2025-11-21 01:22:27,s5-s7,18.48,1000
2025-11-21 01:22:30,s5-s1,19.43,1000
2025-11-21 01:22:30,s1-s5,18.45,1000
2025-11-21 01:22:30,s5-s2,0.50,498.9251875305176
2025-11-21 01:22:30,s2-s5,0.52,498.9251875305176
2025-11-21 01:22:30,s6-s3,0.49,498.92531700134276
2025-11-21 01:22:30,s3-s6,0.53,498.92531700134276
2025-11-21 01:22:30,s6-s5,0.51,498.92575340271
2025-11-21 01:22:30,s5-s6,0.58,498.92575340271
2025-11-21 01:22:30,s6-s1,0.48,498.92543716430663
2025-11-21 01:22:30,s1-s6,0.54,498.92543716430663
2025-11-21 01:22:30,s7-s6,0.53,498.9252645111084
2025-11-21 01:22:30,s6-s7,0.53,498.9252645111084
2025-11-21 01:22:30,s7-s4,26.77,1000
2025-11-21 01:22:30,s4-s7,27.30,1000
2025-11-21 01:22:30,s7-s2,17.91,1000
2025-11-21 01:22:30,s2-s7,18.45,1000
2025-11-21 01:22:30,s7-s3,9.45,1000
2025-11-21 01:22:30,s3-s7,9.49,1000
2025-11-21 01:22:30,s7-s5,17.95,1000
2025-11-21 01:22:30,s5-s7,19.50,1000
2025-11-21 01:22:31,s5-s1,18.93,1000
2025-11-21 01:22:31,s1-s5,18.42,1000
2025-11-21 01:22:31,s5-s2,0.50,498.9250786590576
2025-11-21 01:22:31,s2-s5,0.51,498.9250786590576
2025-11-21 01:22:31,s6-s3,0.49,498.92493324279786
2025-11-21 01:22:31,s3-s6,0.49,498.92493324279786
2025-11-21 01:22:31,s6-s5,0.54,498.92542320251465
2025-11-21 01:22:31,s5-s6,0.54,498.92542320251465
2025-11-21 01:22:31,s6-s1,0.49,498.9248461151123
2025-11-21 01:22:31,s1-s6,0.48,498.9248461151123
2025-11-21 01:22:31,s7-s6,0.53,498.92529525756834
2025-11-21 01:22:31,s6-s7,0.53,498.92529525756834
2025-11-21 01:22:31,s7-s4,26.77,1000
2025-11-21 01:22:31,s4-s7,28.31,1000
2025-11-21 01:22:31,s7-s2,17.91,1000
2025-11-21 01:22:31,s2-s7,18.44,1000
2025-11-21 01:22:31,s7-s3,9.45,1000
2025-11-21 01:22:31,s3-s7,9.47,1000
2025-11-21 01:22:31,s7-s5,17.95,1000
2025-11-21 01:22:31,s5-s7,19.00,1000
2025-11-21 01:22:33,s5-s1,18.93,1000
2025-11-21 01:22:33,s1-s5,18.42,1000
2025-11-21 01:22:33,s5-s2,0.49,498.9248937988281
2025-11-21 01:22:33,s2-s5,0.49,498.9248937988281
2025-11-21 01:22:33,s6-s3,0.49,1000
2025-11-21 01:22:33,s3-s6,9.47,1000
2025-11-21 01:22:33,s6-s5,0.54,498.92554969787597
2025-11-21 01:22:33,s5-s6,0.55,498.92554969787597
2025-11-21 01:22:33,s6-s1,0.48,498.9250518798828
2025-11-21 01:22:33,s1-s6,0.51,498.9250518798828
2025-11-21 01:22:33,s7-s6,0.56,498.92537689208984
2025-11-21 01:22:33,s6-s7,0.54,498.92537689208984
2025-11-21 01:22:33,s7-s4,28.29,1000
2025-11-21 01:22:33,s4-s7,27.82,1000
2025-11-21 01:22:33,s7-s2,18.94,1000
2025-11-21 01:22:33,s2-s7,18.43,1000
2025-11-21 01:22:33,s7-s3,9.49,498.92488121032716
2025-11-21 01:22:33,s3-s7,0.49,498.92488121032716
2025-11-21 01:22:33,s7-s5,19.00,1000
2025-11-21 01:22:33,s5-s7,18.97,1000
